0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
-0.4311722,0.5658551,-0.09037657,0.65099615,-2.2694235,-0.20768312,-0.22247173,0.9734002,0.21571234,0.34967077,0.971202,-0.5157201,0.13478467,0.579692,-0.18071696,-0.65596557,-0.79310584,-0.11870864,1.0964633,-0.4277714,0.8989142,1.0349562,-1.3345612,-1.2813318,-0.15926379,-1.5252755,-0.7600239,-0.43603876,-0.45081314,1.1088784,0.65604264,-0.3719857,0.3595572,-0.42366064,0.3961436,-0.22237079,0.024143472,0.43739456,-0.73372626,0.5330553,-0.59818804,-0.29788038,0.25678614,0.5731418,-0.04110384,0.314233,-0.48589835,0.95449036,-0.098087244,0.00609209,-0.049250282,0.884133,-0.41192693,-0.56169724,-0.56694967,0.26869386,0.09074179,-0.19119485,-0.25455883,-0.57317466,0.7317211,-0.2435872,-1.4652803,0.43687743,-0.21188998,0.014090924,-0.41249448,-0.41429192,0.45533696,0.12737896,0.8334593,0.12904266,0.4014572,0.16414762,-0.3601689,-0.5602978,-0.11990064,-0.026701951,-0.63414043,0.17163794,0.43110326,-0.4802798,-0.17829043,0.11942681,1.2653314,-0.7335721,-0.34546167,-0.57288647
-0.39924517,0.4881939,-0.23760003,0.62891054,-2.0997758,-0.23437767,-0.51625437,0.7086197,0.17118382,0.44940585,1.0713754,-0.3202642,0.011595771,0.60599625,-0.15206364,-0.7477954,-0.6714916,-0.27756485,0.9712137,-0.008562468,0.7260053,0.95007324,-1.1085511,-1.2147952,0.011315305,-1.6208322,-0.81445295,-0.4105449,-0.5165127,1.2036572,0.6273266,-0.85102785,0.5617271,-0.45693383,0.5638949,-0.103306204,-0.07822808,0.26698557,-0.6014855,0.50943583,-0.5774231,-0.31762472,0.36284155,0.46309048,0.1536513,0.46598914,-0.5222647,0.95209223,0.19194916,-0.039714634,-0.16097471,0.93002623,-0.60193074,-0.40719822,-0.59730613,0.2384139,0.028090969,-0.27698487,-0.35804784,-0.22365585,0.7669744,-0.40066728,-1.5412014,0.4601997,-0.25034603,0.09725064,-0.38671252,-0.4751303,0.4182621,-0.09271779,0.81440604,0.025743604,0.4228678,0.09999265,-0.49063736,-0.4690318,-0.041563116,-0.04602186,-0.76025295,0.053152077,0.33000195,-0.36530793,-0.10278915,0.085147604,1.1721853,-0.67652404,-0.18178877,-0.347496
-0.135143,0.50736916,-0.064109154,0.4961049,-1.6088392,-0.18978328,-0.412154,0.7502434,0.30683213,0.55105364,0.87939334,-0.19046286,-0.26942983,0.86407375,-0.34705228,-0.7256584,-0.77135205,-0.2746901,0.98861164,0.20874327,0.5430727,0.9202178,-1.0406958,-1.4436353,-0.078279525,-1.659792,-0.85351896,-0.31144667,-0.5773007,1.018081,0.45572758,-1.1147821,0.4167398,-0.38674432,0.54085404,-0.19014709,0.003941581,0.4857397,-0.7850417,0.24286136,-0.109673195,0.014445849,0.41824293,0.25230545,0.14248335,0.55241144,-0.4936928,1.1737962,-0.020779297,-0.11514434,-0.22081812,1.1098574,-0.7673815,-0.103674464,-0.894162,0.24987799,-0.30343083,-0.2558439,-0.17234038,-0.16749755,0.8190106,-0.08306648,-1.5604601,0.53599125,-0.017147772,0.18398908,-0.50038916,-0.43819138,0.34813812,-0.42614985,1.0629975,0.07502402,0.21213813,0.009792402,-0.42659047,-0.2423724,-0.392213,-0.112650275,-0.8656817,0.0887409,0.3370292,-0.06246788,0.16446912,0.07499644,1.038536,-0.7544172,-0.302485,-0.47327483
0.097897284,0.5476285,0.007148169,0.4002415,-1.5943366,-0.023509506,-0.3528693,0.6845028,0.53925097,0.48720354,0.6819953,-0.14998017,-0.36477375,1.162774,-0.41961458,-0.66131467,-1.2520391,-0.1005236,0.8982035,0.021343902,0.6466973,0.82747,-1.2626742,-1.7038339,-0.07085842,-1.7481014,-1.0532669,-0.21548985,-0.42194417,0.7304072,0.4714748,-0.83113784,0.08080808,-0.18872148,0.469511,-0.4192578,0.24705726,0.32277566,-0.7888018,0.06769773,-0.097952306,0.096642576,0.43043903,0.003887203,0.16587332,0.571069,-0.58487725,1.1716005,-0.07032324,0.150529,-0.14836098,1.1169773,-0.90645486,-0.012830257,-0.65605766,0.45449904,-0.39077455,-0.26864856,0.22904955,-0.39115447,0.7108036,0.07813008,-1.4709731,0.727839,0.21871096,0.1411666,-0.6163459,-0.41429535,0.6160911,-0.31440818,1.3254551,0.15070571,0.050613165,-0.018873893,-0.17453754,-0.2598398,-0.75042915,-0.11981903,-0.92428845,0.29243633,0.35951483,-0.07838854,0.43585336,0.36146146,0.9657426,-0.99139607,-0.42029503,-0.8054312
0.17654657,0.5758289,-0.07752673,0.27900198,-1.8238688,0.019461125,-0.36252442,0.67242396,0.5761985,0.2672891,0.5984024,-0.16207762,-0.19238926,1.2541606,-0.4282218,-0.6329618,-1.5402468,0.010520786,0.8813943,-0.20306346,0.7861773,0.75877255,-1.4601079,-1.7669536,-0.033930674,-1.6924647,-1.097839,-0.12098034,-0.17918152,0.65826976,0.6962058,-0.581694,-0.001596654,-0.02652977,0.54552996,-0.47291505,0.2893308,0.13663521,-0.8268064,-0.015042888,-0.2764479,0.07468992,0.52480614,-0.076665446,0.26255614,0.619583,-0.7657746,1.0690025,-0.17560965,0.32188427,-0.12621985,1.1424556,-0.7937296,-0.26101238,-0.28542224,0.51911217,-0.098027945,-0.12071766,0.45752954,-0.7069024,0.6215256,0.014666731,-1.4699583,0.7215986,0.29708657,-0.00144621,-0.6768178,-0.40789106,0.8399163,-0.17019284,1.3147029,0.22668898,0.03759031,0.029187862,-0.10251868,-0.37268376,-0.90688014,-0.09466761,-0.8510328,0.35708848,0.277259,-0.29352885,0.5385456,0.53567564,0.9267603,-1.0847785,-0.49882546,-0.9914326
0.20483431,0.5216233,-0.018639587,0.19358791,-2.1413348,0.076103985,-0.3976951,0.75472283,0.5159668,0.1259043,0.79707205,-0.29523978,-0.119442835,1.1613098,-0.43649873,-0.6121751,-1.6750907,0.08251984,0.80642563,-0.37593484,0.9207143,0.7565393,-1.6657357,-1.6160191,0.037939087,-1.6428535,-1.3118625,-0.07887852,-0.07193169,0.73557556,0.9754404,-0.27122113,-0.099674396,-0.17003606,0.6189262,-0.3839724,0.07496928,0.02513744,-0.696256,0.09915137,-0.36755082,-0.08758792,0.66066635,-0.182468,0.20548105,0.49354774,-0.8381269,1.032302,-0.22167888,0.1759812,-0.09057904,1.1284273,-0.5988817,-0.6325188,0.048257045,0.4268035,0.43336898,-0.11639793,0.34616467,-0.9479494,0.7273047,-0.06162962,-1.5366049,0.69846165,0.3545504,-0.21209936,-0.68800205,-0.4079647,0.98750836,0.03668666,1.3321867,0.28360176,0.07178924,0.06381425,-0.12524603,-0.5928115,-0.85686964,0.038018886,-0.8139549,0.32436442,0.16625735,-0.5202976,0.50860035,0.6895634,1.0818564,-1.0489973,-0.56351817,-0.9771167
0.22078076,0.43335626,0.017302185,0.47292697,-2.8889406,-0.00267636,-0.8810421,0.8489093,0.3772906,0.16292539,0.90203536,-0.39868152,-0.112448156,1.0309844,-0.6119489,-0.70377755,-1.6737231,-0.17843325,0.54841495,-0.26908258,1.3149471,0.8186404,-1.5460612,-1.3308913,0.16981216,-1.7977338,-1.554061,-0.45730892,0.03736835,0.9418536,1.1232603,-0.4623166,-0.00555118,-0.4765478,0.75811154,-0.33757788,0.21688443,-0.5639404,-0.50045717,0.70901287,-0.5739276,-0.63726413,0.52377915,0.03521142,-0.32289934,0.22024089,-0.51448613,1.2878029,0.110565186,0.16349153,-0.101512864,1.341536,-0.6023588,-0.6784306,-0.008865215,0.18475804,0.69708014,-0.48239276,0.029147692,-0.99131763,0.67170894,0.04086545,-1.9368286,0.71410286,0.5794951,-0.27742454,-0.34133682,-0.67190534,1.076505,0.08150923,1.2931777,0.19046965,0.26576743,-0.072276466,-0.3168233,-0.24876216,-0.1458992,0.11577734,-0.6779463,0.18084475,0.36192402,-0.6489262,0.20514917,0.9330059,1.4065794,-1.3134558,-0.23509711,-0.774234
0.3811553,0.24083082,-0.2319397,0.6466758,-2.6062856,0.13972788,-0.85062504,0.74191815,0.4572181,0.40383437,1.0303481,-0.3591129,-0.2028096,1.0157549,-0.41181204,-0.6349224,-1.3026446,-0.13717753,0.59496963,-0.16612896,1.2571508,0.9304441,-1.3418065,-1.3374362,0.084049344,-1.8546447,-1.2815521,-0.7195332,-0.02191993,0.7668075,0.99007,-0.43580785,0.057516932,-0.44026178,0.7051392,-0.45380652,0.3035342,-0.5560844,-0.5415493,0.7128683,-0.5410273,-0.64783704,0.571195,0.06334133,-0.28052735,0.19629404,-0.35445368,1.0262809,0.47190323,0.009280238,0.17031103,1.1840509,-0.87017715,-0.5987359,-0.080336,0.29327515,0.3224346,-0.52951103,0.09979217,-0.7376059,0.55351883,-0.070285484,-1.9440322,0.685986,0.34634873,-0.27633604,-0.21819213,-0.7071905,0.93121463,0.061674885,1.2979703,0.24939652,0.56274235,-0.13492566,-0.29147786,-0.11271393,-0.119664796,-0.08094013,-0.87099475,0.36470595,0.4680649,-0.5730621,-0.075288355,0.6668318,1.4329642,-1.3304437,-0.25400975,-0.612424
0.49340144,0.66139495,-0.12110636,0.576263,-2.0537007,0.2857808,-0.53239286,0.68581045,0.72002745,0.6633966,0.92389035,-0.21150383,-0.44928715,1.0024186,-0.14582546,-0.8018519,-1.210083,-0.07891776,0.6195379,-0.1159302,0.80157906,0.70280075,-0.50188196,-1.6984367,0.08356402,-1.4928012,-1.1757733,-0.61984754,-0.34231716,1.0063616,0.6151627,-0.87566644,0.4289611,-0.13591741,0.4897553,-0.6406484,0.28317326,-0.091585174,-0.30578825,0.74546665,-0.077855796,-0.052701443,0.20183942,-0.011853792,0.06916004,0.3384506,-0.25534055,1.2093875,0.3738302,0.34752315,0.14658333,0.9369434,-0.8081727,-0.610949,-0.2086903,0.5980787,-0.29845232,-0.45036793,-0.14330828,-0.7758538,-0.19026047,0.049881898,-1.096888,0.8406521,0.1390697,-0.024432141,-0.15150616,-0.5547232,0.6839301,-0.31727946,1.2041066,0.028505914,0.18022525,0.056690563,0.12130386,-0.004060373,-0.52883923,-0.26286042,-0.71563214,0.36875916,0.21356168,-0.24834123,0.07521197,0.3791681,1.3572416,-1.0541755,-0.5802343,-0.5299196
0.28602573,0.74176055,-0.10833178,0.2145572,-1.881754,0.42332768,-0.65245384,0.69905144,0.69833994,0.8728299,1.1914574,-0.27007785,-0.45521396,0.6373375,-0.09282057,-0.786755,-0.8624886,0.05195839,0.5833288,0.16949226,0.5884279,0.5932468,-0.12059979,-1.6200831,0.001439102,-1.129767,-1.1667396,-0.4266881,-0.4761496,1.3725479,0.4914554,-0.7657092,0.8758754,-0.18293321,0.45678422,-0.31116292,-0.22765851,0.39073816,-0.19150195,0.8631234,-0.15806636,0.1924957,0.3203249,-0.049721703,0.15067506,0.3212176,-0.4150757,0.94339806,0.35016334,0.43591195,0.07792675,0.8806936,-0.56874764,-0.67558086,-0.36488435,0.7029803,-0.22358987,-0.524935,-0.46192223,-0.8297621,-0.43327758,-0.2293716,-0.9047389,0.7939943,-0.14527646,0.17242305,-0.24206406,-0.50608075,0.54248923,-0.63627446,1.0971074,-0.088346645,-0.0593224,0.18153481,-0.053784605,-0.012286995,-0.5767145,-0.10514641,-0.72174275,0.3081557,-0.031052083,-0.066710986,0.20915844,0.18744099,1.1899647,-0.6838192,-0.684734,-0.37499195
-0.10809986,0.7961071,-0.1432508,0.08030893,-1.9966154,0.731866,-0.88028586,0.7487858,0.46511853,0.859342,1.4131842,-0.22573622,-0.3572602,0.33110487,-0.11990984,-0.82030356,-0.64045787,0.14105627,0.64961934,0.32352042,0.2526929,0.5673632,-0.006424271,-1.1762385,0.001731206,-0.9060399,-1.0507624,-0.22579616,-0.53645736,1.7388489,0.52378964,-0.6293218,0.9362669,-0.27417815,0.3578355,0.05652595,-0.5452933,0.5825615,-0.11999659,1.0572432,-0.3645599,0.043273978,0.48303995,0.14802217,0.002985865,0.28177547,-0.4752957,0.6955773,0.3845962,0.255615,0.23222941,0.7182111,-0.48210886,-0.73168796,-0.4030048,0.7522827,0.10391023,-0.72388685,-0.6671696,-0.79333144,-0.40108222,-0.71350366,-0.8589178,0.95895886,-0.37343052,0.20797552,-0.2483215,-0.30059245,0.24560905,-0.57262105,0.78971034,-0.23056602,-0.18394227,0.44819266,-0.413568,0.050955184,-0.5596753,0.02401324,-0.4466763,0.13673747,-0.29237127,-0.1661945,0.012345359,0.3301224,1.0777613,-0.2796073,-0.5796298,-0.23172152
-0.21191859,0.7271094,-0.08267448,0.28523427,-2.2301235,0.82009846,-0.8702671,0.7960379,0.28756106,0.67675877,1.4214343,-0.15559047,-0.31971425,0.22227563,-0.25802875,-0.9254718,-0.71461713,0.19194546,0.72031474,0.2038413,0.30052006,0.6753201,0.005717535,-1.0176234,-0.02610834,-0.94441146,-0.9275927,-0.1776949,-0.47471023,1.7087526,0.6365031,-0.6366085,0.9659953,-0.37990808,0.45321438,0.053331573,-0.51536626,0.5670563,-0.26913723,1.2503619,-0.48650166,-0.1270979,0.45014727,0.2788123,-0.07827729,0.25407386,-0.42137423,0.76489645,0.30255702,0.12428492,0.2757281,0.6937042,-0.46747306,-0.81567156,-0.51576346,0.5317216,0.24054036,-0.7976005,-0.7834672,-0.7362727,-0.23570138,-0.7755318,-1.095172,1.075187,-0.32446006,0.14911787,-0.15801275,-0.27907363,0.12656453,-0.5672314,0.74789333,-0.1327687,-0.10840059,0.45794007,-0.6070351,0.036896974,-0.47865796,0.07327072,-0.4070502,0.1972157,-0.27282062,-0.22701895,-0.18062016,0.305541,1.1719867,-0.20871907,-0.48529115,-0.18986055
-0.15075657,0.5237443,0.09311653,0.45229298,-2.2113488,0.87612635,-0.44477788,0.90213764,0.008498602,0.43840888,1.2226735,-0.24082763,-0.28833094,0.045069907,-0.5473703,-0.9610578,-0.7502401,0.25328535,0.9474191,0.05097521,0.27654427,0.8966013,-0.05146749,-1.088324,-0.18832481,-0.9512757,-0.7786348,-0.2306689,-0.37796268,1.5804322,0.54993224,-0.5579681,0.7715015,-0.29585165,0.5422749,-0.003570673,-0.46693218,0.7566312,-0.71243274,1.160806,-0.3029378,-0.069139086,0.5347301,0.28704345,-0.2610429,0.09710043,-0.41641834,0.7895013,0.22690606,-0.15971191,0.27857858,0.8197938,-0.55972755,-0.7630889,-0.7358139,0.15267256,0.28556624,-0.6860816,-0.5672637,-0.68499416,-0.019457262,-0.52972424,-1.4202039,1.079949,-0.16619596,-0.105909914,-0.13628554,-0.15548539,0.09367448,-0.74837446,0.9687308,0.2679049,-0.002490985,0.44105732,-0.7159557,-0.13878566,-0.4400695,-0.077193916,-0.54420954,0.33035365,-0.06429047,-0.25682414,-0.24062678,0.20566942,1.2925805,-0.4313892,-0.39735785,-0.27600527
-0.045052405,0.45922613,0.004189119,0.6632236,-2.3228238,0.7623541,-0.2926486,0.8022212,0.16513026,0.34603956,1.2882481,-0.27145833,-0.40943468,0.117555335,-0.5468391,-0.99439174,-0.84068775,0.1946167,1.0604148,-0.21896842,0.44950217,0.863844,-0.23386583,-1.0483085,-0.021521542,-1.2526759,-0.79941267,-0.2406478,-0.4235476,1.643861,0.7348622,-0.4450675,0.556865,-0.30545536,0.7569514,-0.043379642,-0.26324025,0.6750323,-0.7958121,1.0822864,-0.3559175,0.09413398,0.6591855,0.10567948,-0.1978554,-0.040228553,-0.56851983,0.8246762,0.31330615,-0.12620445,0.1371212,0.8256645,-0.3830302,-0.9786937,-0.5888981,0.06481171,0.08893254,-0.4061471,-0.35500827,-0.8939435,0.068071686,-0.36318973,-1.304952,0.9011448,-0.08548219,-0.27376258,-0.28888208,-0.12579778,0.36461264,-0.563072,1.2003018,0.34330434,0.083107,0.39942053,-0.5749723,-0.5308535,-0.23148143,-0.25537944,-0.7610902,0.5287411,0.020082481,-0.30523127,-0.33848727,0.18091962,1.507911,-0.73814934,-0.49505672,-0.24177514
0.13822716,0.2241606,0.083396934,0.27106476,-1.8485683,0.6126453,-0.1664063,0.8981789,0.3082222,0.34074935,1.2198578,-0.37380943,-0.4766635,0.302287,-0.6258043,-0.8427812,-0.91467345,0.36287612,0.94502336,-0.44959015,0.3877548,0.7549424,-0.7250442,-1.297793,-0.098748446,-1.3764708,-0.86579144,-0.3018363,-0.25238007,1.3069887,0.6870784,-0.11336371,0.28425798,-0.06507569,0.70392233,-0.075366616,-0.4307328,1.0207694,-0.8772019,0.7815672,-0.20837581,0.12917367,0.9004611,-0.32382923,-0.006068163,-0.1624333,-0.6136026,0.5693517,0.13576287,-0.18044531,0.07891852,0.8296845,-0.23334001,-0.920318,-0.31512955,0.069315985,0.24562159,0.055900272,-0.014374955,-1.0190719,0.058000475,-0.03280238,-1.2002285,0.7863955,-0.19931233,-0.42132217,-0.597617,-0.16122904,0.6263611,-0.58815974,1.3832479,0.41344306,0.16123298,0.3316584,-0.26768214,-1.099673,-0.49529123,-0.2721078,-0.93065584,0.52348566,-0.006929711,-0.59261453,-0.22689918,0.31437904,1.628362,-0.9976603,-0.658826,-0.49809697
0.26516643,0.1179558,-0.13489665,-0.024753032,-1.909152,0.41106212,-0.4225153,1.0822345,0.3043409,0.3921485,1.239611,-0.3932124,-0.45367342,0.23982994,-0.6085606,-0.7727765,-1.0140427,0.41240376,1.0575548,-0.50981015,0.271229,0.5381451,-1.0289885,-1.2670995,0.045919288,-1.4353158,-1.0133023,-0.20210126,-0.17876539,1.3180807,0.69561225,0.009178378,-0.084184036,-0.06265624,0.66075,0.042954966,-0.48912,0.9199482,-0.874064,0.61536324,-0.24706626,-0.038517904,1.168455,-0.31015104,-0.05538541,-0.05673267,-0.7570077,0.4315365,-0.051757388,-0.06371212,0.000171347,0.62460846,-0.15446636,-0.9438579,-0.026576407,0.24631256,0.59062713,0.42867365,0.16537783,-1.1506275,0.23002967,0.076198354,-0.8785605,0.7626435,-0.29897648,-0.59342223,-0.5357238,-0.034468696,0.78135115,-0.3370459,1.2423,0.17865992,0.21100844,0.111437425,-0.21983261,-1.3573188,-0.6121972,-0.29183334,-0.65893835,0.293048,-0.06852839,-0.82806367,-0.09232047,0.514696,1.5892358,-0.98920465,-0.7127352,-0.58418185
0.34322092,0.08743703,-0.6367914,-0.4200724,-1.8154389,0.36370498,-0.8882909,1.3936336,0.18982777,0.63238645,1.3092594,-0.27741137,-0.40637898,0.12071377,-0.6853375,-0.82488215,-1.1455222,0.5767293,1.1405853,-0.3131652,0.14406568,0.4137087,-0.89037853,-1.167879,0.43113247,-1.0617529,-0.7761581,-0.03420419,-0.4096448,1.2972963,0.37947768,0.17161229,-0.26526287,-0.1485283,0.54239386,0.31038338,-0.6802184,0.7500734,-1.0137801,0.3855771,-0.62829703,-0.37625435,1.2535576,-0.278714,-0.26890576,0.37086138,-0.707376,0.45688593,-0.38472328,0.34467274,-0.12915844,0.49671313,-0.25337303,-1.064199,0.014499821,0.48961744,1.0244849,0.29866955,0.16976072,-1.0589784,0.6997302,-0.012742125,-0.6237103,0.6793834,-0.41159856,-0.61867535,-0.25167805,0.201055,0.54424286,-0.19376819,0.90857065,-0.35949045,0.11404779,-0.07778906,-0.34154564,-1.3186837,-0.7957594,-0.083289474,-0.26162446,0.08508061,-0.37236238,-0.7388325,-0.15080553,0.76072997,1.2765473,-0.59965163,-0.8623737,-0.5459834
0.16379583,-0.01912401,-0.7024234,-0.53551245,-1.4482632,0.31460238,-0.9997133,1.5312594,-0.30004585,0.7776749,1.4226437,-0.15106463,-0.45804045,-0.15312703,-0.46683735,-0.7252935,-1.0849445,0.406197,1.265251,-0.22808692,-0.060293704,0.42218697,-0.8178628,-1.3073658,0.21102822,-0.95900506,-0.4993563,0.20408049,-0.32792404,1.1193349,0.29863697,0.24213788,-0.40256912,-0.27814746,0.4504039,0.19147766,-0.70260155,0.83774865,-0.92694086,0.20460786,-0.68212247,-0.39860198,1.2611725,-0.2912988,-0.15168232,0.38740933,-0.5858764,0.3921965,-0.36449087,0.20366317,-0.24535821,0.5270579,-0.3668324,-0.72356045,0.071833886,0.26252502,1.2345451,-0.10559388,0.07671553,-0.775531,0.8049623,0.05430135,-0.65641004,0.7093523,-0.49654883,-0.51501167,-0.36864072,0.3207635,0.36634392,-0.2251961,0.7032579,-0.3439077,0.21906887,-0.06916725,-0.34017634,-1.3325682,-0.7306293,-0.06556154,-0.53393656,0.07637821,-0.52982306,-0.79446113,-0.25663346,0.7698352,1.1214304,-0.41596794,-0.72076774,-0.40769926
-0.19478612,-0.22215308,-0.6559163,-0.39884835,-1.4765109,0.25567985,-0.9144295,1.5121014,-0.47346553,0.86677146,1.3262008,-0.26718137,-0.2424622,-0.29949912,-0.44668138,-0.5781649,-0.82560694,0.24036098,1.266838,-0.22930965,-0.07034746,0.6254934,-0.66922265,-1.548906,-0.18100126,-0.99227875,-0.2060042,0.0702363,-0.27081206,0.98304147,0.09230571,0.11622305,-0.2489793,-0.13057394,0.27144277,-0.1457449,-0.62683046,0.9247088,-0.70864314,0.4337841,-0.6645231,-0.21495521,1.0964158,-0.38327867,-0.1540518,0.21862881,-0.4231631,0.20819513,-0.010054283,0.22165133,-0.1850125,0.6654346,-0.5815676,-0.5093906,0.07554103,0.17707327,1.1092751,-0.27049148,0.07892079,-0.5872579,0.4059705,0.041467957,-0.77887195,0.8676478,-0.6402329,-0.3131055,-0.4906376,0.25369444,0.40065998,-0.5324474,0.7226729,-0.17989476,0.27421862,0.010356247,-0.26656038,-1.37608,-0.6374043,-0.005034201,-0.761476,0.2329196,-0.32955983,-0.8441462,-0.3690418,0.6109624,1.2616758,-0.35429636,-0.5879215,-0.38469103
-0.18641202,-0.26845533,-0.50329226,-0.23581606,-1.4800586,0.27911586,-0.5063413,1.570235,-0.3932126,0.67615485,1.2246271,-0.23076157,-0.20492502,-0.40362823,-0.5912678,-0.5226917,-0.8423052,0.31483698,1.2928776,-0.36395213,0.07186781,0.7054853,-0.61019504,-1.6720861,-0.39481932,-1.060271,-0.01691256,-0.041417487,-0.26859754,0.96658754,-0.13135219,0.056791272,0.08180374,-0.04674396,0.34682134,-0.43306246,-0.48710465,1.0601568,-0.6839518,0.51635593,-0.44739822,0.051009677,0.90689564,-0.4829011,0.020781897,0.20357308,-0.38586482,0.16789936,0.086206526,0.2898755,-0.21739484,0.83641475,-0.7250932,-0.41405767,-0.09585127,0.1701023,0.77023005,-0.1991104,0.07249278,-0.5602527,0.12383377,0.18482181,-0.86962414,0.837411,-0.62709904,-0.16243753,-0.6110796,0.07693673,0.5158131,-0.8035509,1.0282375,0.08182691,0.22439297,0.2173712,-0.094875365,-1.3760482,-0.6951382,0.11660449,-1.0305666,0.4336712,-0.18225567,-0.61505204,-0.26092553,0.33685583,1.3502163,-0.3766743,-0.645285,-0.38024986
-0.07037836,0.009531642,-0.56222886,-0.000890134,-1.618979,0.5592558,0.14279264,1.8310738,-0.3346988,0.24831465,0.6903086,0.20258316,-0.17034438,-0.28791237,-0.79294837,-0.76891214,-0.95874953,0.4216557,1.756317,-0.54479665,0.062291607,0.75954056,-0.62184227,-1.4746091,-0.2851264,-0.8496855,0.21112987,0.46201757,-0.37115818,1.0681717,0.018197726,0.14801784,0.18214995,0.021725565,0.25479534,-0.67365813,-0.22915784,1.1841567,-1.0754764,0.30216134,-0.57512563,0.12722999,0.5126567,0.08655175,0.15541542,0.52986014,-0.74795395,0.5851277,-0.6898464,0.66296566,-0.34059554,0.9225274,-0.5513203,-0.4371481,-0.36785904,0.39643484,0.48674196,-0.12411505,-0.07580092,-0.6537746,0.099200614,0.1794726,-0.8517176,0.57595843,-0.23961651,-0.08852735,-0.34707168,0.19834965,0.4280024,-0.48163813,0.9007537,0.15037785,0.10593593,0.31541836,-0.14644238,-1.0907215,-0.93029696,0.21363685,-0.5891763,0.33863255,-0.23562244,-0.58953625,-0.017473996,0.16608176,0.9178298,-0.008620753,-0.64745533,-0.62125444
-0.14670919,0.052007146,-0.4978158,-0.042330965,-1.8162041,0.5630476,0.3989411,1.7002904,-0.35906148,0.05739557,0.5761249,0.3068708,-0.10372862,-0.32942215,-0.71268594,-0.87980354,-1.0304542,0.4005463,1.7157176,-0.5364712,-0.022044161,0.6583544,-0.7712816,-1.3575295,-0.24361321,-0.87394136,0.16986817,0.3267692,-0.33731535,1.0170681,0.17173138,0.10425758,0.35091206,0.07293839,0.28579205,-0.5291155,-0.14103585,1.2768679,-1.0492333,0.2573438,-0.44087315,0.059471555,0.3794805,0.051224276,0.3278318,0.5869168,-0.8200399,0.68618286,-0.7004142,0.537389,-0.26645994,0.9129476,-0.4623739,-0.5540586,-0.30159828,0.45533913,0.41301948,-0.01373481,-0.15256745,-0.4602903,0.14076534,0.15213263,-0.7547609,0.57663834,-0.24505511,-0.1816358,-0.33037856,-0.032487452,0.4207165,-0.42936808,0.9067808,0.03139063,-0.008885803,0.32345372,-0.003732167,-1.2666876,-0.7902869,0.22961596,-0.60151833,0.2328175,-0.23294228,-0.571118,0.10251197,0.30949304,0.8339391,-0.17951478,-0.70029104,-0.6478505
-0.12417302,0.0469108,-0.5680672,-0.15874575,-1.9194237,0.47744328,0.36673912,1.4857358,-0.2699641,0.10125622,0.6238141,0.32945678,-0.05451882,-0.4253121,-0.58943474,-0.92529976,-0.97479856,0.47842777,1.5538851,-0.45418084,-0.013351521,0.4586479,-0.6881749,-1.1987407,-0.16366573,-0.8077376,0.048243627,0.109121844,-0.5568768,1.0603576,0.23701826,0.027092155,0.5995966,-0.125813,0.3307261,-0.15915088,-0.30978698,1.2671272,-0.9382349,0.34792268,-0.2659228,-0.0417006,0.43765658,0.11055726,0.3322047,0.6099156,-0.7290822,0.69537866,-0.56638926,0.49690312,-0.2727656,0.83970326,-0.32555792,-0.667083,-0.2634776,0.51547414,0.30544332,0.072361484,-0.3569874,-0.4485517,0.28332737,0.008515842,-0.55100644,0.58528477,-0.32068914,-0.2602423,-0.31140712,-0.12248377,0.25965232,-0.4284408,0.9244036,-0.16928194,-0.0888435,0.270747,0.112375885,-1.3110118,-0.6193382,0.07581626,-0.6131602,0.24812281,-0.29503247,-0.5053868,0.11168586,0.41234502,0.9054091,-0.39007464,-0.7440002,-0.462707
-0.012101062,-0.17113021,-0.59960985,-0.63562036,-1.7785082,0.39692795,0.12513696,1.4130198,-0.1612906,0.37733403,0.81036544,0.3677933,-0.12623976,-0.43444055,-0.45645818,-0.8195597,-0.9433006,0.6334792,1.2495804,-0.26750296,-0.007950109,0.20443061,-0.78759706,-1.0845546,-0.29253837,-0.6573754,-0.04680842,-0.0789938,-0.48428506,0.77700305,0.39121327,0.2901355,0.5920984,-0.17142124,0.42367417,-0.047969256,-0.57270616,1.1831653,-0.9251888,0.53533864,0.026281111,-0.23527458,0.658172,0.07252323,0.1379723,0.42120096,-0.56925035,0.41474202,-0.52193266,0.26477334,0.014438462,0.6677885,-0.28456223,-0.839458,-0.14608844,0.58255273,0.53711456,0.20182902,-0.41957244,-0.6417825,0.5570836,-0.038584482,-0.5625187,0.6607803,-0.4678772,-0.47535735,-0.44219273,-0.3612293,0.14653264,-0.25063783,0.8690083,-0.3029396,-0.08275173,-0.05493007,0.25365764,-1.2471616,-0.5046582,0.10422011,-0.6391421,0.10514727,-0.30097026,-0.5735331,-0.05717103,0.6308761,1.0740602,-0.54702806,-0.9751371,-0.346188
